9.98967365772041, 28.705581761791247
12.9846875026191, 28.27369017281471
16.005887219762275, 26.32642015404898
19.044666369287146, 25.11358384942355
22.00247099881664, 23.813977422596423
25.047926567149716, 22.296432561516482
28.09793098558035, 21.880409017944977
31.0584041819883, 19.44507610869746
34.028693483704785, 17.980335719255386
36.95496147680747, 16.886176040393412
40.01480271963462, 16.113178013277803
43.07343436294458, 14.90496164905968
45.957845702243205, 13.37968261296372
49.18009661941123, 11.855174538073669
52.861370885281474, 10.538609079643724
56.613964468724916, 9.552957579867066
60.64854987832171, 8.819845187161787
65.21418985134213, 7.519180748011317
69.21775430404938, 6.852120561557113
74.05099474645762, 5.645497713644833
78.39323953878421, 4.987846910679838
81.7030086749098, 4.631970032466221
85.07191371910635, 4.061027825996888
88.13346326701111, 3.4137642694854344
91.305191194883, 2.8877640043178454
94.03531819404049, 2.5405823028046735
97.41944079476889, 2.0600721200255103
100.33239067282071, 1.7648742605738292
103.24549296441691, 1.3077985510843444
105.8662321199206, 1.133463320134629
107.84256395847693, 1.0000938620940283
109.69664160196888, 0.8867713829835002
111.77845366895909, 0.771827650349694
112.218424673497, 0.6775717804251347
116.59994738577412, 0.4558032737844273
115.573880666685, 0.5401693695990873
118.33034168435155, 0.37989767434702454
122.46845381030137, 0.3561558725436081
122.18813246792868, 0.30217571503968294
121.86855080942136, 0.4627658456656435
127.37521765126077, 0.3594432454036186
127.37521765126077, 0.3131677770613879
